age,income,credit_score,loan_amount,employment_years,region,product_type,missing_feature,duplicate_prone,id_col,target,post_event_score
40,74514.25765507839,658,20854.264762421262,1.8535916682818132,west,C,10.907991262893917,4,725,0,0.0
42,64492.22046498019,705,40950.765957254946,0.9860501104491834,west,A,,2,726,0,0.06012971153810875
32,47712.87125987621,783,48266.790998902194,6.281221372846607,west,A,,2,727,0,0.0049980059911513336
38,32124.163353699194,735,38379.28326082404,1.2532312369936465,east,A,11.991269612235666,5,728,0,0.07316126521712428
50,65810.12960091388,576,37027.99069982505,3.117075713829113,west,B,,2,729,0,0.05656095862651207
37,57146.41250441929,710,24450.520396190903,3.209371041105665,north,A,7.0289216809554524,3,730,0,0.0
59,28133.024328833522,836,42859.405661395765,18.72781425581451,north,A,10.28233803766528,2,731,0,0.0
42,46518.82886962435,561,8997.681880550736,2.8132804767929374,east,A,6.487046558507371,5,732,0,0.0
47,96892.59414188733,850,38735.76705088768,5.313561573147322,east,A,9.520457974212816,3,733,0,0.026324120019751013
50,50247.526361216325,688,21289.709396428574,6.6594641306180336,west,A,12.573684525291005,1,734,0,0.002994673818973465
49,38870.44108496515,606,30468.82621090061,9.598975485138523,east,B,6.180474188507438,1,735,0,0.031721241584564734
33,34872.55062040039,560,45183.36964536623,2.636938153740959,north,A,7.441006408172204,5,736,0,0.04317099880748601
34,76581.4847514413,627,32225.880197951385,0.8194478166896285,west,B,7.935935509676845,5,737,0,0.026542927670794254
26,62716.39234366532,454,6151.168866310976,2.1362875413999505,north,A,9.87336028057808,4,738,0,0.0
39,71111.5867087584,608,37517.21804853933,16.76365887633857,north,B,9.268566428707581,1,739,0,0.02599417374960061
34,53722.77926138237,623,46806.10277916377,0.9490705323513988,east,C,,4,740,0,0.11177421157644696
37,68810.2885299918,542,33890.53753897517,9.23718045850154,west,A,11.908696658183395,4,741,0,0.0
40,37275.19415678134,724,43763.903485680814,0.15452600769985955,east,C,10.990545892137195,5,742,0,0.024364373344573
44,52438.864713725874,628,42138.30899038704,24.44775703443496,north,B,,3,743,1,1.0
40,54305.80272459104,586,43758.15273427831,4.751771059269866,north,A,10.786459553969655,3,744,0,0.0
40,70736.70397812831,617,20484.518121152367,7.076072917980397,west,A,8.276035289373251,4,745,0,0.050055004592295775
46,54782.64560210683,685,26337.358719890653,1.9725961459126564,south,A,11.714420707113224,1,746,0,0.05673586222833135
42,40617.323873956775,657,43161.50772633792,19.302143577111988,east,A,,4,747,0,0.0
54,50961.10758380561,579,45967.935871915484,0.45464095722051057,south,A,,3,748,0,0.035618085720909555
42,24853.80196309639,662,11607.867466688589,0.46377794544649825,north,A,12.372285004237662,1,749,0,0.0
64,15185.469000945988,644,13168.957081616776,19.30727791293479,east,A,10.421729204176174,5,750,1,0.9969777101745073
33,62470.120551624306,536,20607.332002472045,0.2887230609654373,east,A,9.647573882076049,2,751,0,0.0
39,44378.84170540484,621,39663.40226807111,0.11718172632498874,south,A,10.800619816619346,5,752,0,0.06563445457173157
35,46078.740515295984,707,44374.15207660526,2.116632497895454,east,A,,2,753,0,0.0
44,62464.20019049922,707,31110.80636315054,3.9924571415295658,south,C,,3,754,0,0.0
33,70955.15577566899,627,10097.067892695395,4.258051750881611,east,A,9.773292004320385,3,755,0,0.0
54,58017.31932241374,717,18668.67034852247,17.043615573148813,west,A,9.898743773886018,4,756,0,0.0
30,78921.09245326718,552,43566.03529149343,0.2857666861574597,east,A,11.413065025795655,1,757,0,0.0
34,57540.33701085916,555,20639.974022150673,15.34667148613595,south,C,9.850462156870545,2,758,1,0.9763932971215261
30,54533.20195369992,624,9626.325939022807,4.878430923481502,north,A,7.719586286697684,1,759,0,0.005883481235170969
40,53605.83233756899,799,18593.080975088524,1.7241433511011612,east,A,9.717194658349245,2,760,0,0.020219070999125552
44,30717.566567995753,666,41301.785853491376,19.91797036847553,east,A,10.13511096816165,3,761,0,0.06020195289214032
29,64339.97908460184,622,27206.5789858614,13.540881264925398,south,A,10.229867823162026,3,762,0,0.012048944977087845
38,13318.009699770708,804,12720.77489974736,2.1794552363889528,west,B,10.323838734570137,5,763,0,0.0
56,41206.20714086333,621,19068.45676609721,0.9862515738642023,south,A,12.078738089837106,3,764,0,0.0
61,50343.95525851419,850,47911.157585312285,3.9042232059378597,south,A,7.827930893931705,3,765,1,1.0
51,38153.56514879956,598,24438.08696443819,4.253557037371285,east,A,10.3514009123297,1,766,0,0.0
25,43223.66115390768,548,24871.96646627419,6.882438686799766,north,C,,1,767,0,0.0
43,77590.63349340843,633,11888.132091989597,0.5038913431322042,east,A,,4,768,0,0.013126475857404889
58,66560.35828672518,625,18704.943707642815,0.5682976666478956,west,C,10.359293361560107,4,769,0,0.025969454062236497
37,39712.584787898915,569,41660.87598230209,8.84349423985762,west,A,8.829242996053914,3,770,0,0.013486761206823517
31,42956.502335414356,850,40378.95384814685,22.288663010867253,south,A,9.25857923105379,3,771,0,0.0
57,30844.940771722344,681,24597.44595243717,3.148728762972075,south,A,8.190384993571156,3,772,0,0.0
59,60574.906790092056,696,45214.3517970706,14.976316623124895,south,B,9.660898568599112,5,773,0,0.0
42,46253.86324384286,603,22111.651267827005,0.26038205538882014,north,B,13.682511228853809,1,774,1,1.0
31,20503.002936581783,592,43894.831091987035,5.627372273826266,east,A,7.471139277645573,3,775,0,0.0
28,51511.75387715087,752,6420.449776311621,1.947943798235991,south,A,7.660779995042345,2,776,1,0.932697860378127
46,56584.68325402738,482,20625.363060336982,12.150612611761204,north,A,7.396130859672991,1,777,0,0.05797873407561163
36,64447.1145976258,535,43478.08151089259,9.192890721297703,east,A,,4,778,0,0.0
41,48899.67808134838,625,45558.93026634477,2.4037303535624748,east,B,9.075320588957426,4,779,0,0.0017623551903511157
40,44409.93255820427,785,39039.08185491721,2.415136668631578,north,A,9.948721879304651,5,780,1,1.0
34,79793.97020734292,612,35143.96176030653,7.067716034877749,south,A,9.194434117787521,1,781,0,0.00016091877688889365
28,50098.79234149328,691,41697.72092580346,1.1940061617683437,west,A,8.111154243193816,1,782,1,0.8760931052144233
37,60793.42747396902,652,36840.118469995825,2.8501845207237477,east,A,9.529698706771129,3,783,0,0.019524399830336325
43,41906.90534935612,779,16439.942950933026,16.428086015201497,west,C,14.91648721147312,5,784,0,0.06632316250627061
44,60348.64477453749,491,25980.66053126888,19.286599559813737,south,A,12.78414184194851,5,785,1,1.0
35,28165.56511393853,723,34731.72490487718,7.022745772486341,south,C,8.294124364415456,4,786,0,0.0
59,43068.986814220494,630,31451.124070323694,6.796187357170654,south,A,11.295148206123372,5,787,1,1.0
32,31875.886408609193,742,44829.39232053772,3.080797165967474,south,A,,5,788,0,0.0
24,40925.40017195799,568,26323.008817452275,6.828217099466723,north,A,,2,789,0,0.0
54,68757.05060346606,652,13009.432011044282,0.11725718058347231,north,A,,3,790,0,0.03909387967686456
43,40815.111660444534,639,14656.191683579673,1.6646844434982593,west,A,,4,791,0,0.022642072544615845
37,60773.841882111265,549,43072.54514866808,25.08335800870065,east,A,12.092104502095799,2,792,0,0.0040167552619904305
47,72758.97773085561,521,5392.442940040041,0.15349892023252626,east,C,9.060269501560855,5,793,0,0.0
39,49586.34029595022,591,44110.86628985751,3.305670823705407,east,A,9.666448531996027,4,794,0,0.06654283641149082
29,64906.5065758442,662,7501.463852179314,5.60991330058572,south,A,11.499531107316246,3,795,0,0.0
31,57966.28937208013,574,22624.631064023244,3.1923494841179183,west,A,10.782992074696214,3,796,0,0.0
39,51746.55395875299,616,41007.9302350533,0.3376873488431976,south,A,9.212725057405912,4,797,0,0.061614997498923164
36,61254.73383975394,461,23342.691957007955,4.961032749851947,east,A,,2,798,0,0.010964249648358739
54,77599.0713498778,612,42005.66841743237,25.03392934988015,east,A,10.227750388284024,2,799,0,0.055750335364398475
36,40440.96631237171,752,9513.44755366024,4.6671877713336025,north,A,,3,800,0,0.028627431172791224
35,35611.98649735888,720,28019.40018958339,7.189079573599486,north,A,7.604823421931686,1,801,0,0.1195811373102844
34,34731.28181516985,641,31211.330809955416,2.0367613110073988,north,A,,3,802,0,0.0
34,64916.41954604832,674,45089.08687567585,5.560782125107893,south,B,10.663083390267385,3,803,1,1.0
34,66940.5143469253,567,9212.9632852637,27.74767712347883,north,A,11.500296526464668,3,804,0,0.03599153219798959
30,41944.445999990974,812,20237.030837734892,23.97552317495608,north,C,,3,805,0,0.0
43,17959.796758409793,850,34670.66427035774,4.4195004544081575,west,A,,5,806,0,0.04013188544151455
40,39878.64890115371,666,49096.8536837035,5.792813158651555,south,B,6.766081199670108,2,807,0,0.0
40,58217.81266710494,850,43172.344578103555,4.895019898626442,west,C,8.932960948634241,3,808,0,0.0
28,48999.1529152575,581,43092.27777631503,3.9382297930320957,south,A,11.778254635054015,4,809,0,0.0
46,52705.216201330506,524,28273.213824115468,0.9565414680359499,west,A,,2,810,1,0.9930392393255931
47,42149.83372586603,579,30393.46049389242,0.9928802225019575,west,A,8.611913352284716,4,811,0,0.0
63,65211.33687064647,628,43636.10423362934,16.257535478353198,west,A,6.357299316150723,5,812,0,0.04530614192731496
47,55147.87702631955,850,44133.151381554184,7.204626596510569,south,A,13.505295109101878,2,813,1,0.9747777588114032
65,58796.95208545703,621,41102.35544624503,0.11027407746495999,north,A,11.65142728285062,2,814,0,0.010013720003599298
35,52385.985245400225,564,41835.707383305904,4.785427739339557,south,B,11.539791962549529,1,815,0,0.0
65,57865.52245416265,560,44583.343655039695,2.3287018261039667,east,A,11.935450773558948,1,816,1,1.0
47,56878.57532271442,764,10120.186899136841,6.704969371588518,east,B,,2,817,1,1.0
45,36078.88057796327,749,18168.77196072369,9.21595772504183,east,A,9.511342289640941,5,818,0,0.009755192760668371
39,55595.94643062692,601,48925.10902791234,7.684189552588301,west,A,,2,819,0,0.04206985131907465
37,61872.6225791978,462,29514.927198379784,2.3305572659965534,north,A,9.14487127081575,5,820,0,0.007243508591979377
35,67327.12199292265,537,12940.87370187614,8.065025029724225,south,A,15.269481508830001,5,821,0,0.0
65,56241.60722425569,822,27637.503493978722,22.37215105927677,south,A,11.111824062598885,4,822,0,0.0
39,35521.24221902696,718,34060.28788866161,20.492601074467238,north,A,,5,823,0,0.0
47,37830.24005638996,656,42269.98927719458,1.1140873422354807,east,A,10.930993548332559,3,824,0,0.028408106595976746
50,43472.778781206034,836,41547.95267105605,10.336584073543072,north,A,7.978262164287365,5,825,1,1.0
50,52841.958622047874,845,7215.8671999587505,4.586089299434184,west,B,13.009013437178453,3,826,0,0.0
43,48166.4584803861,646,25408.624413758374,0.014933996745381227,north,A,8.67786180838572,1,827,0,0.0
64,33144.019015536294,648,5925.607528415365,5.704474142285887,north,B,,5,828,0,0.0
46,33054.199485274235,591,44967.02556498128,6.685462052021718,north,A,12.131955259486269,5,829,1,0.9907698405674791
35,18522.173376399747,621,12825.773398338122,4.928203530874498,west,A,10.769537088409985,5,830,0,6.529339521244006e-05
38,3207.8761419798466,501,33119.36128254373,13.063846947701405,west,A,10.188939983639276,3,831,0,0.09042241001929695
29,48023.27265567612,500,30677.826707618013,0.3354666679092185,west,C,,1,832,0,0.06742260304222378
45,84803.45562714283,477,33148.82455892896,3.1351611685182337,west,A,9.887117806225787,3,833,0,0.0
49,76951.6928568714,758,30353.748027413363,2.3151508839141988,west,A,8.846603022144995,5,834,0,0.01008847096658898
50,35326.528818155435,493,37201.49048149734,0.8166182342654413,south,B,9.101033140460592,5,835,0,0.01096551570610405
47,52248.549460859154,844,33174.9484710425,0.5884337102365484,north,B,12.95918074730187,4,836,0,0.0
39,28031.307349247512,576,9063.511104686642,0.5168106844767771,south,B,9.782926734629687,4,837,0,0.0
41,30318.357037128186,823,21504.557795334807,15.55156768964008,north,B,,1,838,1,0.9823025128353902
41,32037.911035544304,613,29596.70461705933,5.963869147180669,north,A,8.967404806276983,4,839,0,0.09363542434416529
54,46617.5197333725,493,19633.88416541797,1.435912159014384,east,B,12.200741361394446,1,840,0,0.0
27,47263.105846820356,778,39214.88981630978,2.0275012230404243,north,A,11.351213266328957,4,841,0,0.01704685717996341
37,53790.529562102885,790,19305.39717747463,7.143842629417674,south,B,,1,842,0,0.0
32,59948.24584556424,559,42290.787843636776,29.256167768764257,south,A,9.484957602180417,3,843,0,0.0411784191699928
65,44946.78614907262,616,11603.01744416677,1.5504982963302958,north,A,11.14672494034589,5,844,0,0.05921274036262181
57,50543.02955993942,559,39622.665424364364,7.488633911538363,east,A,8.712877750098704,1,845,0,0.0
37,33592.812399646864,637,13255.944835333501,1.0464564288395384,west,B,9.48077193730845,3,846,1,0.974405662495579
30,29832.544636142284,660,28760.68761854731,0.05350048938132333,east,A,11.939608974783491,1,847,0,0.02257517600631899
31,27515.414809275353,614,19423.59678337652,4.3036818707618965,north,B,,4,848,0,0.0009730347206223485
54,59738.717016923416,468,33680.049618966776,1.384888181916278,west,A,8.036180308098393,5,849,0,0.02331847952596116
28,44931.38227867635,591,14573.318442871881,9.186745755037858,south,A,8.288947094182848,1,850,1,0.9856379467712616
41,21933.196057633955,720,40793.438000835165,0.2747927681392276,south,A,10.21740430562682,3,851,0,0.09316326935257609
51,49053.66570974585,629,30811.27398648981,5.716132716966131,west,A,13.452264749339019,4,852,0,0.0
31,31267.680023208748,617,48077.29193417034,14.394437310598306,west,A,6.168869671062012,1,853,1,1.0
41,74905.68228459457,556,37029.66480121077,0.8403172807606465,south,C,,3,854,1,1.0
37,41317.6741761976,588,32332.799277646292,2.2983416145112003,south,A,7.247913336853704,1,855,0,0.041605764369216126
36,60222.58978728682,790,42312.14107008536,6.485244681585461,west,A,8.731338012948909,5,856,0,0.0
35,66334.44541077482,536,14885.715549279948,2.7332562574584696,north,A,9.271143163871518,3,857,0,0.04548411918474863
53,35676.07321164438,722,33473.41073890058,13.995833444465882,south,C,9.158983313126217,3,858,1,1.0
61,51140.70676332062,654,22568.173231768324,0.617729476468696,east,A,,5,859,0,0.0
39,58302.018520822196,674,38470.59406158973,3.6321099989312926,south,B,10.01441412075274,4,860,0,0.0
46,51733.1925861516,576,6101.123427106963,0.30846280523921565,south,A,,2,861,0,0.017881396320774855
42,55416.51138964727,614,24247.044343711135,7.392113992905541,north,B,,4,862,0,0.0
27,30055.559096612695,649,34326.58558248136,2.7141946762668274,south,A,11.559739225045552,2,863,0,0.0
38,58310.543295717864,597,25728.770139897213,9.580092073626478,south,B,11.505744334297761,3,864,0,0.05394745972277311
26,42707.537087409364,683,15708.721807118793,4.316386306499307,west,B,11.686348620045338,5,865,0,0.0
36,55241.76834926211,695,25895.716325574613,4.260568346050564,south,C,6.918531007471836,5,866,1,0.977237952849197
41,63799.83268327196,850,43238.50364702868,2.3191950618994017,north,A,10.597836305168302,5,867,1,0.9676485105991522
50,60032.12761277411,677,14307.755778415947,1.7858437096504303,west,B,11.351957711613847,3,868,0,0.025508462893986394
44,55230.79588234211,458,21522.747363333943,0.5983411669085588,south,A,7.93759586312083,5,869,0,0.0
53,59631.92444276775,766,49565.09846750574,2.765449952920412,west,A,10.018346496364257,5,870,0,0.0
33,60326.165808331774,629,46076.77260007022,1.639640016455673,north,A,9.767466709379269,3,871,0,0.0
59,72432.51742075889,850,6528.575395699505,11.751234041164075,north,A,13.684301317136526,1,872,0,0.0
61,49489.23950805843,797,28864.938542090647,13.186146677407255,west,A,,1,873,1,1.0
26,52459.35490163583,599,7943.586208154758,10.54291220948637,north,A,6.671287213339598,4,874,0,0.037044824762355544
28,63981.002134641676,722,46575.721564596985,5.805535249538931,north,A,14.98785401145598,5,875,0,0.0
41,42644.18585354731,590,24869.521070826388,6.617508245606097,east,A,8.169548557693352,5,876,1,1.0
36,29970.987909830215,650,23829.665176760074,5.3626042985122,south,A,11.961346588654852,2,877,0,0.0
37,57398.45261874156,717,17282.57143276898,2.655114510923624,south,B,,5,878,0,0.06805424865392042
44,46909.64473076083,761,30596.854117646923,1.1763684854560814,south,A,8.008619546316387,5,879,0,0.0
54,31887.088823984483,739,11524.942534702675,10.081771294441639,south,A,10.986535587678198,3,880,0,0.0
33,57508.12894069756,657,40952.97502409962,7.447845743648642,south,A,9.784932511467872,2,881,0,0.04473405043554866
56,71466.99522543873,850,27104.465518096265,2.0626299883826062,south,B,11.108660009264781,3,882,0,0.0
34,25553.86180566371,613,30490.830109137223,2.8730207933728535,north,A,10.461344604761251,4,883,1,0.9862900023925283
65,65334.87492824722,489,42836.213644453426,12.200943234157737,north,A,12.392678970740494,5,884,0,0.016796173612025067
59,11943.987263814772,508,13331.694824822705,2.321820618834459,north,C,10.150799086292125,1,885,0,0.0
35,43995.700547277294,797,12883.238300395205,3.760475070090213,east,B,9.664251861147378,2,886,0,0.0037326787439324535
